steps,time,reward,delta,converged
1,0.0009283950617202663,0.6666666666666666,0.3333333333333333,False
2,0.0008683456790095079,1.014074074074074,0.09592592592592591,False
3,0.000890864197529595,1.2237053497942387,0.044765432098765434,False
4,0.0008782222222265545,1.346902574759945,0.02176097393689981,False
5,0.000875061728393689,1.4210477224320477,0.010365359625057163,False
6,0.001191111111111809,1.4665050948232983,0.005684391591728906,False
7,0.0010279506172850006,1.4945166040293691,0.0031316308613535543,False
8,0.001055604938272836,1.5119338992860851,0.0016981047358370222,False
9,0.0010437530864209066,1.5228604970826338,0.0009856818095127055,False
10,0.0010678518518574265,1.5297620387890132,0.0005613577611740042,False
11,0.0011480493827207283,1.5341412950518418,0.0003246400330647742,False
12,0.0014016790123463352,1.536925057437033,0.00019135855484500933,False
13,0.0011136790123487117,1.5386939688285994,0.0001106953377066715,False
14,0.0010706172839434203,1.5398216790104904,7.720664818667536e-05,False
15,0.0010769382716091513,1.5405401206160376,5.1657694869004225e-05,False
16,0.00215269135802032,1.5409965977338376,3.3806048482773075e-05,False
17,0.002655604938269107,1.541285556130749,2.1730078130854512e-05,False
18,0.002800197530859805,1.5414676256474533,1.3628113689329664e-05,False
19,0.00156879012345712,1.5415817099252793,8.436075290981903e-06,True
